OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
2018-04-12,2004-03-12,SO68139-2018,574,23106,6,1,6
2018-04-12,2004-03-20,SO68141-2018,214,24105,6,2,5
2018-04-12,2004-01-27,SO68141-2018,577,24344,6,1,6
2018-04-13,2004-01-18,SO68177-2018,477,21435,4,3,7
2018-04-13,2004-02-28,SO68177-2018,478,21027,4,1,5
2018-04-13,2004-01-19,SO68177-2018,472,21435,4,2,3
2018-04-13,2016-12-22,SO68195-2018,381,21105,8,1,5
2018-04-13,2004-01-31,SO68195-2018,489,21732,8,2,2
2018-04-13,2004-03-25,SO68171-2018,528,27392,1,2,5
2018-04-13,2004-03-25,SO68171-2018,535,27392,1,1,3
2018-04-13,2004-03-20,SO68171-2018,214,26348,1,3,6
2018-04-13,2004-01-05,SO68185-2018,223,12764,10,2,3
2018-04-13,2004-02-04,SO68185-2018,235,12639,10,1,3
2018-04-13,2004-01-16,SO68166-2018,530,12501,6,1,6
2018-04-13,2004-02-13,SO68161-2018,477,12773,7,3,4
2018-04-13,2004-01-24,SO68161-2018,478,13023,7,2,5
2018-04-13,2016-12-25,SO68161-2018,362,12773,7,1,5
2018-04-13,2004-03-26,SO68184-2018,528,11867,1,1,4
2018-04-13,2004-01-01,SO68184-2018,215,11415,1,3,5
2018-04-13,2016-12-31,SO68184-2018,488,11754,1,4,2
2018-04-13,2016-12-27,SO68184-2018,537,11641,1,2,4
2018-04-13,2004-01-05,SO68162-2018,485,20071,10,2,3
2018-04-13,2016-12-15,SO68162-2018,593,20264,10,1,3
2018-04-13,2004-01-31,SO68179-2018,474,20960,1,1,3
2018-04-13,2004-01-04,SO68151-2018,466,11313,6,1,7
2018-04-13,2004-03-15,SO68151-2018,483,11535,6,2,6
2018-04-13,2004-01-31,SO68154-2018,539,16455,9,1,6
2018-04-13,2016-12-21,SO68154-2018,529,16455,9,2,6
2018-04-13,2016-12-15,SO68188-2018,477,28529,7,3,3
2018-04-13,2004-02-11,SO68188-2018,479,27714,7,2,7
2018-04-13,2004-01-13,SO68188-2018,571,27714,7,1,6
2018-04-13,2004-02-29,SO68158-2018,229,14531,9,1,2
2018-04-13,2004-02-08,SO68186-2018,477,20838,1,3,7
2018-04-13,2004-01-28,SO68186-2018,215,20044,1,4,6
2018-04-13,2016-12-19,SO68186-2018,235,20044,1,5,4
2018-04-13,2004-03-04,SO68186-2018,478,20838,1,2,6
2018-04-13,2004-02-01,SO68186-2018,596,20441,1,1,3
2018-04-13,2004-01-10,SO68153-2018,528,13200,9,2,6
2018-04-13,2004-01-16,SO68153-2018,535,12946,9,1,7
2018-04-13,2004-03-28,SO68153-2018,483,13327,9,3,5
2018-04-13,2016-12-22,SO68189-2018,214,16258,10,2,2
2018-04-13,2016-12-15,SO68189-2018,567,16414,10,1,3
2018-04-13,2004-03-25,SO68175-2018,477,21360,1,2,4
2018-04-13,2004-03-12,SO68175-2018,478,20949,1,1,3
2018-04-13,2004-01-05,SO68175-2018,490,20744,1,3,6
2018-04-13,2004-02-09,SO68152-2018,223,30041,1,1,6
2018-04-13,2004-01-20,SO68180-2018,232,30232,6,2,6
2018-04-13,2004-01-20,SO68180-2018,474,30819,6,1,2
2018-04-13,2004-03-10,SO68164-2018,480,29505,1,3,7
2018-04-13,2004-01-22,SO68164-2018,529,30381,1,1,5
2018-04-13,2004-03-08,SO68164-2018,539,29505,1,2,4
2018-04-13,2016-12-15,SO68164-2018,486,29505,1,4,4
2018-04-13,2016-12-30,SO68178-2018,474,18969,6,1,4
2018-04-13,2004-03-15,SO68167-2018,530,29780,1,1,7
2018-04-13,2004-02-20,SO68167-2018,223,29496,1,2,7
2018-04-13,2004-03-28,SO68170-2018,540,26156,4,1,3
2018-04-13,2004-01-31,SO68192-2018,600,13083,9,1,5
2018-04-13,2016-12-15,SO68196-2018,605,29790,10,1,4
2018-04-13,2004-01-26,SO68168-2018,480,27049,4,3,6
2018-04-13,2004-01-02,SO68168-2018,528,27844,4,1,4
2018-04-13,2004-01-12,SO68168-2018,535,26784,4,2,6
2018-04-13,2004-01-15,SO68157-2018,480,30087,9,2,7
2018-04-13,2016-12-30,SO68157-2018,530,30376,9,1,5
2018-04-13,2004-01-23,SO68169-2018,538,28209,4,1,5
2018-04-13,2004-02-23,SO68160-2018,220,15509,10,2,3
2018-04-13,2004-01-29,SO68160-2018,362,14918,10,1,6
2018-04-13,2004-03-20,SO68181-2018,538,29848,10,2,5
2018-04-13,2004-03-13,SO68181-2018,529,29279,10,1,3
2018-04-13,2004-03-09,SO68181-2018,220,29279,10,3,4
2018-04-13,2004-02-28,SO68187-2018,223,13709,1,3,5
2018-04-13,2016-12-23,SO68187-2018,475,13448,1,2,5
2018-04-13,2004-02-05,SO68187-2018,587,13448,1,1,6
2018-04-13,2004-03-25,SO68163-2018,235,18682,8,2,2
2018-04-13,2004-03-23,SO68163-2018,580,18682,8,1,4
2018-04-13,2016-12-27,SO68159-2018,232,16910,10,2,4
2018-04-13,2016-12-24,SO68159-2018,589,16746,10,1,4
2018-04-13,2016-12-16,SO68156-2018,529,12818,9,1,7
2018-04-13,2004-02-23,SO68156-2018,220,13326,9,2,4
2018-04-13,2004-03-18,SO68176-2018,226,20449,4,2,3
2018-04-13,2004-03-13,SO68176-2018,475,20052,4,1,2
2018-04-13,2016-12-24,SO68165-2018,480,30480,4,2,2
2018-04-13,2004-02-05,SO68165-2018,530,30190,4,1,2
2018-04-13,2016-12-27,SO68155-2018,223,19484,9,4,7
2018-04-13,2004-01-15,SO68155-2018,477,20057,9,3,6
2018-04-13,2004-03-24,SO68155-2018,478,19293,9,2,7
2018-04-13,2004-02-04,SO68155-2018,485,19293,9,1,5
2018-04-13,2004-01-23,SO68173-2018,477,22486,1,2,4
2018-04-13,2004-02-22,SO68173-2018,215,21630,1,3,5
2018-04-13,2004-03-12,SO68173-2018,478,22486,1,1,2
2018-04-13,2004-01-01,SO68174-2018,477,22246,4,2,7
2018-04-13,2004-01-18,SO68174-2018,478,22464,4,1,7
2018-04-13,2004-01-14,SO68174-2018,220,22028,4,3,6
2018-04-13,2004-03-09,SO68194-2018,529,14415,1,2,7
2018-04-13,2004-02-04,SO68194-2018,539,14415,1,3,3
2018-04-13,2004-02-26,SO68194-2018,214,14701,1,4,3
2018-04-13,2016-12-18,SO68194-2018,581,14558,1,1,6
2018-04-13,2004-02-27,SO68197-2018,223,11527,8,2,7
2018-04-13,2004-01-21,SO68197-2018,561,11983,8,1,6
2018-04-13,2004-03-27,SO68182-2018,480,12416,10,2,6
2018-04-13,2004-02-15,SO68182-2018,538,12908,10,1,5
2018-04-13,2004-01-16,SO68191-2018,583,25274,9,1,6
2018-04-13,2004-03-11,SO68183-2018,479,28689,8,5,4
2018-04-13,2004-03-26,SO68183-2018,530,29541,8,2,6
2018-04-13,2004-01-03,SO68183-2018,223,29541,8,4,3
2018-04-13,2004-01-23,SO68183-2018,477,28689,8,3,4
2018-04-13,2004-01-03,SO68183-2018,541,29257,8,1,5
2018-04-13,2016-12-23,SO68172-2018,480,26086,4,2,6
2018-04-13,2004-02-12,SO68172-2018,540,26337,4,1,4
2018-04-13,2004-02-09,SO68193-2018,223,22183,4,3,5
2018-04-13,2004-01-22,SO68193-2018,235,21969,4,2,3
2018-04-13,2016-12-30,SO68193-2018,385,21756,4,1,5
2018-04-14,2004-03-01,SO68256-2018,466,28274,1,2,4
2018-04-14,2004-02-03,SO68256-2018,215,28823,1,3,5
2018-04-14,2004-03-21,SO68256-2018,573,28274,1,1,2
2018-04-14,2004-03-04,SO68245-2018,215,15606,4,2,5
2018-04-14,2016-12-23,SO68245-2018,590,15756,4,1,6
2018-04-14,2016-12-30,SO68248-2018,478,17302,4,3,4
2018-04-14,2004-01-12,SO68248-2018,477,17138,4,4,5
2018-04-14,2004-03-17,SO68248-2018,485,16973,4,2,4
2018-04-14,2004-03-24,SO68248-2018,360,17302,4,1,6
2018-04-14,2016-12-16,SO68248-2018,491,17302,4,5,3
2018-04-14,2004-02-29,SO68251-2018,464,15976,9,5,3
2018-04-14,2004-02-21,SO68251-2018,528,15976,9,2,3
2018-04-14,2004-03-14,SO68251-2018,214,15520,9,4,6
2018-04-14,2004-02-17,SO68251-2018,356,15368,9,1,5
2018-04-14,2004-03-15,SO68251-2018,537,15368,9,3,6
2018-04-14,2016-12-18,SO68226-2018,480,16876,7,3,6
2018-04-14,2004-01-01,SO68226-2018,529,17373,7,1,4
2018-04-14,2004-02-20,SO68226-2018,539,17373,7,2,5
2018-04-14,2004-01-12,SO68225-2018,485,20684,6,1,5
2018-04-14,2016-12-17,SO68225-2018,471,21299,6,2,3
2018-04-14,2004-01-31,SO68238-2018,485,13584,1,1,3
2018-04-14,2004-02-29,SO68238-2018,215,13452,1,2,2
2018-04-14,2004-02-29,SO68206-2018,480,11409,6,3,4
2018-04-14,2004-02-27,SO68206-2018,529,11409,6,2,5
2018-04-14,2004-02-09,SO68206-2018,539,11297,6,1,2
2018-04-14,2004-01-23,SO68201-2018,477,24375,9,1,7
2018-04-14,2004-03-17,SO68234-2018,480,14218,6,2,7
2018-04-14,2004-01-11,SO68234-2018,537,14359,6,1,3
2018-04-14,2004-02-28,SO68219-2018,528,16876,1,1,6
2018-04-14,2004-03-04,SO68219-2018,480,16555,1,2,3
2018-04-14,2004-03-13,SO68219-2018,486,16233,1,3,5
2018-04-14,2016-12-27,SO68246-2018,485,16017,5,2,7
2018-04-14,2004-02-13,SO68246-2018,229,15407,5,3,4
2018-04-14,2004-03-30,SO68246-2018,589,15560,5,1,3
2018-04-14,2016-12-20,SO68239-2018,477,20664,4,3,3
2018-04-14,2004-03-06,SO68239-2018,478,20068,4,2,5
2018-04-14,2004-01-31,SO68239-2018,491,20863,4,4,2
2018-04-14,2016-12-24,SO68239-2018,596,20068,4,1,2
2018-04-14,2004-01-19,SO68229-2018,529,22703,10,2,5
2018-04-14,2004-02-28,SO68229-2018,539,22921,10,1,6
2018-04-14,2016-12-31,SO68229-2018,215,22703,10,3,6
2018-04-14,2004-01-13,SO68255-2018,541,28811,4,2,3
2018-04-14,2004-02-11,SO68255-2018,575,28537,4,1,6
2018-04-14,2004-03-20,SO68265-2018,530,13634,9,2,7
2018-04-14,2004-02-19,SO68265-2018,541,13503,9,3,7
2018-04-14,2004-03-04,SO68265-2018,215,13634,9,4,6
2018-04-14,2004-02-19,SO68265-2018,578,13503,9,1,6
2018-04-14,2004-03-24,SO68205-2018,479,26314,10,2,7
2018-04-14,2004-03-29,SO68205-2018,373,27088,10,1,3
2018-04-14,2004-01-10,SO68217-2018,536,24265,4,1,4
2018-04-14,2004-03-12,SO68217-2018,528,23794,4,2,6
2018-04-14,2004-02-26,SO68207-2018,484,29314,1,3,5
2018-04-14,2004-03-18,SO68207-2018,539,30184,1,1,5
2018-04-14,2004-02-25,SO68207-2018,480,29604,1,2,5
2018-04-14,2004-03-15,SO68264-2018,479,28650,10,2,7
2018-04-14,2004-01-12,SO68264-2018,462,29217,10,4,3
2018-04-14,2016-12-23,SO68264-2018,477,29501,10,3,3
2018-04-14,2004-03-05,SO68264-2018,584,29501,10,1,6
2018-04-14,2004-01-18,SO68253-2018,583,22862,9,1,3
2018-04-14,2004-02-07,SO68202-2018,484,16585,10,2,6
2018-04-14,2004-03-22,SO68202-2018,590,16749,10,1,2
2018-04-14,2004-01-24,SO68258-2018,477,23608,4,2,6
2018-04-14,2004-01-16,SO68258-2018,479,23842,4,3,7
2018-04-14,2004-03-13,SO68258-2018,214,24543,4,4,3
2018-04-14,2004-01-27,SO68258-2018,584,24543,4,1,4
2018-04-14,2004-02-02,SO68252-2018,480,13661,9,3,4
2018-04-14,2004-03-05,SO68252-2018,360,13271,9,1,5
2018-04-14,2004-02-07,SO68252-2018,537,13661,9,2,2
2018-04-14,2004-01-31,SO68218-2018,477,20927,4,2,5
2018-04-14,2004-02-26,SO68218-2018,478,20927,4,1,3
2018-04-14,2004-01-29,SO68230-2018,529,24255,8,1,4
2018-04-14,2004-01-17,SO68230-2018,220,24975,8,2,5
2018-04-14,2004-01-12,SO68211-2018,480,11626,6,3,7
2018-04-14,2004-03-02,SO68211-2018,529,11513,6,1,4
2018-04-14,2016-12-18,SO68211-2018,538,11400,6,2,7
2018-04-14,2016-12-17,SO68221-2018,528,21915,6,1,4
2018-04-14,2004-02-23,SO68221-2018,215,22340,6,2,2
2018-04-14,2016-12-20,SO68223-2018,214,17145,4,2,2
2018-04-14,2004-03-29,SO68223-2018,528,16980,4,1,6
2018-04-14,2004-02-24,SO68214-2018,480,12712,6,3,5
2018-04-14,2016-12-17,SO68214-2018,528,12228,6,2,5
2018-04-14,2016-12-29,SO68214-2018,536,12591,6,1,5
2018-04-14,2016-12-22,SO68208-2018,538,12166,6,1,6
2018-04-14,2004-01-04,SO68215-2018,528,24652,4,2,6
2018-04-14,2004-02-26,SO68215-2018,536,24415,4,1,5
2018-04-14,2016-12-24,SO68216-2018,528,23965,4,1,7
2018-04-14,2016-12-23,SO68216-2018,536,23965,4,2,7
2018-04-14,2004-03-10,SO68216-2018,215,23730,4,3,2
2018-04-14,2004-03-13,SO68257-2018,223,22741,6,2,7
2018-04-14,2016-12-21,SO68257-2018,538,22308,6,3,7
2018-04-14,2004-01-28,SO68257-2018,605,22308,6,1,3
2018-04-14,2004-02-20,SO68209-2018,480,28030,1,2,4
2018-04-14,2004-03-06,SO68209-2018,530,27486,1,1,3
2018-04-14,2004-01-13,SO68199-2018,535,12949,9,2,5
2018-04-14,2004-01-16,SO68199-2018,528,13203,9,1,6
2018-04-14,2004-03-28,SO68228-2018,529,14017,8,2,6
2018-04-14,2004-02-17,SO68228-2018,215,14153,8,3,6
2018-04-14,2004-02-06,SO68228-2018,540,13881,8,1,2
2018-04-14,2004-01-31,SO68231-2018,477,20028,7,1,4
2018-04-14,2004-02-20,SO68231-2018,488,19833,7,2,3
2018-04-14,2004-02-21,SO68237-2018,485,16862,6,1,3
2018-04-14,2004-03-12,SO68237-2018,232,16376,6,2,5
2018-04-14,2004-01-19,SO68261-2018,220,14410,1,2,5
2018-04-14,2004-03-08,SO68261-2018,232,14696,1,3,2
2018-04-14,2004-02-02,SO68261-2018,580,14410,1,1,2
2018-04-14,2004-03-16,SO68222-2018,528,22341,6,1,5
2018-04-14,2004-01-18,SO68210-2018,480,11540,6,3,3
2018-04-14,2004-01-27,SO68210-2018,530,11428,6,1,5
2018-04-14,2004-03-02,SO68210-2018,541,11652,6,2,7
2018-04-14,2004-03-05,SO68259-2018,214,24019,4,2,2
2018-04-14,2016-12-21,SO68259-2018,604,24019,4,1,6
2018-04-14,2016-12-16,SO68260-2018,539,19288,4,2,4
2018-04-14,2004-01-15,SO68260-2018,583,18737,4,1,3
2018-04-14,2004-02-20,SO68241-2018,485,13365,4,2,5
2018-04-14,2004-01-05,SO68241-2018,360,13365,4,1,4
2018-04-14,2004-03-24,SO68241-2018,483,13235,4,3,5
2018-04-14,2004-03-14,SO68263-2018,214,25077,10,2,5
2018-04-14,2004-01-21,SO68263-2018,387,25077,10,1,3
2018-04-14,2016-12-28,SO68254-2018,215,28241,4,2,6
2018-04-14,2004-02-20,SO68254-2018,564,28515,4,1,3
2018-04-14,2004-03-13,SO68232-2018,529,30898,7,2,6
2018-04-14,2004-02-19,SO68232-2018,538,30898,7,1,4
2018-04-14,2004-02-08,SO68212-2018,535,27219,4,1,7
2018-04-14,2004-02-13,SO68242-2018,358,17004,1,1,4
2018-04-14,2004-02-28,SO68243-2018,528,12261,6,2,7
2018-04-14,2004-01-16,SO68243-2018,536,12141,6,3,3
2018-04-14,2004-02-08,SO68243-2018,587,12621,6,1,3
2018-04-14,2004-01-26,SO68213-2018,485,27487,1,3,6
2018-04-14,2004-03-03,SO68213-2018,528,26964,1,2,3
2018-04-14,2004-02-02,SO68213-2018,535,26964,1,1,5
2018-04-14,2016-12-17,SO68213-2018,235,26964,1,4,3
2018-04-14,2004-03-29,SO68244-2018,474,15198,6,2,6
2018-04-14,2004-02-13,SO68244-2018,588,15496,6,1,4
2018-04-14,2004-02-21,SO68227-2018,481,16779,7,3,5
2018-04-14,2004-03-30,SO68227-2018,529,16615,7,1,6
2018-04-14,2004-01-20,SO68227-2018,539,17108,7,2,5
2018-04-14,2004-01-28,SO68200-2018,480,16601,9,2,4
2018-04-14,2016-12-22,SO68200-2018,536,15969,9,1,3
2018-04-14,2016-12-26,SO68236-2018,528,13359,6,1,8
2018-04-14,2016-12-16,SO68236-2018,480,13488,6,3,5
2018-04-14,2004-03-18,SO68236-2018,537,13099,6,2,3
2018-04-14,2004-01-26,SO68249-2018,485,16275,4,4,4
2018-04-14,2004-01-23,SO68249-2018,220,16919,4,5,5
2018-04-14,2004-03-09,SO68249-2018,358,16275,4,1,6
2018-04-14,2004-02-27,SO68249-2018,528,16919,4,2,4
2018-04-14,2004-01-24,SO68249-2018,537,16275,4,3,4
2018-04-14,2004-02-17,SO68262-2018,235,21993,8,2,3
2018-04-14,2004-02-08,SO68262-2018,385,21155,8,1,2
2018-04-14,2004-01-23,SO68203-2018,466,12646,7,3,3
2018-04-14,2004-02-22,SO68203-2018,485,12896,7,2,3
2018-04-14,2004-01-18,SO68203-2018,358,13146,7,1,6
2018-04-14,2004-01-29,SO68240-2018,215,18618,6,2,3
2018-04-14,2004-03-09,SO68240-2018,358,18802,6,1,4
2018-04-14,2004-01-07,SO68233-2018,541,12926,10,1,7
2018-04-14,2004-02-17,SO68233-2018,530,12803,10,2,7
2018-04-14,2004-01-11,SO68233-2018,215,12926,10,3,3
2018-04-14,2004-02-17,SO68235-2018,215,11887,1,3,3
2018-04-14,2004-03-21,SO68235-2018,226,11770,1,4,6
2018-04-14,2004-03-15,SO68235-2018,528,11887,1,2,4
2018-04-14,2016-12-22,SO68235-2018,537,12236,1,1,6
2018-04-14,2004-01-31,SO68247-2018,220,18298,6,3,6
2018-04-14,2004-03-01,SO68247-2018,352,18479,6,1,4
2018-04-14,2004-01-20,SO68247-2018,485,18660,6,2,3
2018-04-14,2004-03-18,SO68220-2018,477,18212,4,1,8
2018-04-14,2004-01-20,SO68250-2018,214,20140,8,2,2
2018-04-14,2004-03-12,SO68250-2018,578,19559,8,1,2
2018-04-15,2004-02-19,SO68336-2018,215,21693,4,2,3
2018-04-15,2004-02-13,SO68336-2018,383,21908,4,1,4
2018-04-15,2004-03-21,SO68324-2018,466,17372,4,6,7
2018-04-15,2004-02-11,SO68324-2018,528,17204,4,3,5
2018-04-15,2004-01-15,SO68324-2018,215,17035,4,4,3
2018-04-15,2004-02-08,SO68324-2018,226,17372,4,5,2
2018-04-15,2004-02-17,SO68324-2018,358,17541,4,1,4
2018-04-15,2004-02-18,SO68324-2018,537,17204,4,2,2
2018-04-15,2004-02-04,SO68302-2018,477,17714,4,1,6
2018-04-15,2004-03-14,SO68302-2018,484,17714,4,2,5
2018-04-15,2004-03-01,SO68274-2018,480,16490,9,3,6
2018-04-15,2004-03-05,SO68274-2018,529,16813,9,1,4
2018-04-15,2004-01-23,SO68274-2018,540,16490,9,2,4
2018-04-15,2004-03-18,SO68286-2018,530,29493,4,1,7
2018-04-15,2004-01-25,SO68276-2018,486,13213,9,1,4
2018-04-15,2004-01-28,SO68321-2018,223,12678,7,1,5
2018-04-15,2004-03-05,SO68328-2018,220,28085,9,2,4
2018-04-15,2004-03-01,SO68328-2018,383,27817,9,1,5
2018-04-15,2004-03-28,SO68308-2018,223,21335,7,1,3
2018-04-15,2016-12-23,SO68308-2018,538,21335,7,2,4
2018-04-15,2004-01-11,SO68280-2018,478,19599,7,3,5
2018-04-15,2016-12-18,SO68280-2018,362,19980,7,1,6
2018-04-15,2016-12-27,SO68280-2018,477,19790,7,2,5
2018-04-15,2004-03-05,SO68280-2018,488,19219,7,4,4
2018-04-15,2004-01-15,SO68277-2018,480,15091,8,3,7
2018-04-15,2016-12-31,SO68277-2018,536,15239,8,2,3
2018-04-15,2004-03-13,SO68277-2018,589,15387,8,1,5
2018-04-15,2004-02-26,SO68317-2018,485,12263,1,2,4
2018-04-15,2004-03-03,SO68317-2018,215,12263,1,3,5
2018-04-15,2004-02-26,SO68317-2018,537,12147,1,1,5
2018-04-15,2004-01-17,SO68325-2018,485,17156,1,2,7
2018-04-15,2004-01-19,SO68325-2018,362,17156,1,1,2
2018-04-15,2004-02-03,SO68267-2018,215,12063,6,1,2
2018-04-15,2004-03-18,SO68267-2018,471,12063,6,2,2
2018-04-15,2004-03-05,SO68284-2018,223,15813,8,2,6
2018-04-15,2004-01-14,SO68284-2018,596,15970,8,1,3
2018-04-15,2016-12-27,SO68282-2018,477,15610,7,4,5
2018-04-15,2004-02-16,SO68282-2018,478,16228,7,3,6
2018-04-15,2004-03-27,SO68282-2018,485,16228,7,2,3
2018-04-15,2004-03-30,SO68282-2018,489,15919,7,5,6
2018-04-15,2004-03-11,SO68282-2018,595,16074,7,1,6
2018-04-15,2016-12-27,SO68309-2018,529,26331,8,2,7
2018-04-15,2004-03-25,SO68309-2018,538,25825,8,1,5
2018-04-15,2016-12-28,SO68320-2018,485,12335,1,3,7
2018-04-15,2004-01-21,SO68320-2018,528,12100,1,2,5
2018-04-15,2016-12-28,SO68320-2018,537,12100,1,1,2
2018-04-15,2016-12-26,SO68307-2018,480,27389,8,2,8
2018-04-15,2004-01-14,SO68307-2018,538,28194,8,1,6
2018-04-15,2004-03-13,SO68301-2018,477,18706,4,1,6
2018-04-15,2016-12-19,SO68301-2018,223,18706,4,2,2
2018-04-15,2004-01-06,SO68327-2018,485,15330,9,2,5
2018-04-15,2016-12-24,SO68327-2018,356,15634,9,1,4
2018-04-15,2004-03-26,SO68327-2018,491,15786,9,3,2
2018-04-15,2004-02-25,SO68310-2018,529,30039,10,1,4
2018-04-15,2004-01-16,SO68310-2018,215,29750,10,2,4
2018-04-15,2004-03-03,SO68322-2018,223,15658,4,2,7
2018-04-15,2004-01-11,SO68322-2018,475,15062,4,3,2
2018-04-15,2004-03-01,SO68322-2018,587,15509,4,1,3
2018-04-15,2004-01-30,SO68335-2018,387,22044,1,1,6
2018-04-15,2016-12-31,SO68335-2018,488,22258,1,2,5
2018-04-15,2016-12-31,SO68303-2018,477,17490,4,1,6
2018-04-15,2004-01-14,SO68329-2018,582,22320,9,1,4
2018-04-15,2004-01-07,SO68311-2018,529,26029,8,1,7
2018-04-15,2004-03-29,SO68311-2018,538,26287,8,2,3
2018-04-15,2004-02-26,SO68339-2018,223,21333,8,4,7
2018-04-15,2016-12-30,SO68339-2018,479,21960,8,3,8
2018-04-15,2004-03-31,SO68339-2018,477,21751,8,2,6
2018-04-15,2004-01-21,SO68339-2018,383,21333,8,1,3
2018-04-15,2004-03-12,SO68285-2018,215,11300,6,1,3
2018-04-15,2004-02-15,SO68288-2018,529,11522,6,2,4
2018-04-15,2004-03-26,SO68288-2018,538,11300,6,1,4
2018-04-15,2004-03-09,SO68319-2018,537,12671,1,1,3
2018-04-15,2004-02-23,SO68279-2018,528,20030,7,3,5
2018-04-15,2004-03-28,SO68279-2018,214,19840,7,4,3
2018-04-15,2004-02-09,SO68279-2018,356,20030,7,1,5
2018-04-15,2004-01-30,SO68279-2018,537,19267,7,2,3
2018-04-15,2004-02-15,SO68281-2018,485,14443,10,2,7
2018-04-15,2004-01-15,SO68281-2018,214,14301,10,3,4
2018-04-15,2004-01-06,SO68281-2018,358,14726,10,1,5
2018-04-15,2004-03-05,SO68271-2018,485,18657,9,1,5
2018-04-15,2004-03-18,SO68338-2018,215,19186,4,2,5
2018-04-15,2016-12-28,SO68338-2018,582,18817,4,1,4
2018-04-15,2004-03-01,SO68298-2018,536,23072,4,2,6
2018-04-15,2004-01-02,SO68298-2018,528,23294,4,1,6
2018-04-15,2016-12-28,SO68298-2018,480,22406,4,3,5
2018-04-15,2004-01-21,SO68326-2018,223,15381,9,3,7
2018-04-15,2004-01-01,SO68326-2018,485,15533,9,2,6
2018-04-15,2004-03-11,SO68326-2018,362,15990,9,1,5
2018-04-15,2004-01-12,SO68268-2018,215,12141,4,1,6
2018-04-15,2004-03-03,SO68341-2018,223,14900,9,4,7
2018-04-15,2004-03-27,SO68341-2018,477,14756,9,3,5
2018-04-15,2016-12-27,SO68341-2018,479,14756,9,2,5
2018-04-15,2004-01-25,SO68341-2018,571,14613,9,1,6
2018-04-15,2004-02-28,SO68299-2018,477,21743,4,2,3
2018-04-15,2004-02-08,SO68299-2018,478,21530,4,1,6
2018-04-15,2004-02-05,SO68299-2018,489,21530,4,3,4
2018-04-15,2004-03-13,SO68269-2018,529,15696,9,2,5
2018-04-15,2004-03-03,SO68269-2018,215,15848,9,3,5
2018-04-15,2004-01-12,SO68269-2018,539,15391,9,1,6
2018-04-15,2004-01-25,SO68334-2018,385,21921,1,1,2
2018-04-15,2004-03-27,SO68334-2018,490,22351,1,2,5
2018-04-15,2004-02-01,SO68323-2018,352,13569,6,1,6
2018-04-15,2004-01-13,SO68323-2018,537,13838,6,2,3
2018-04-15,2004-01-07,SO68275-2018,223,17841,9,1,5
2018-04-15,2004-02-01,SO68273-2018,530,28982,9,1,5
2018-04-15,2004-03-31,SO68273-2018,480,29263,9,2,6
2018-04-15,2004-03-23,SO68305-2018,528,14611,1,1,4
2018-04-15,2004-02-29,SO68305-2018,473,15190,1,3,2
2018-04-15,2016-12-29,SO68305-2018,485,14900,1,2,2
2018-04-15,2004-01-17,SO68306-2018,485,13909,4,1,7
2018-04-15,2004-02-27,SO68306-2018,215,13776,4,2,3
2018-04-15,2004-03-25,SO68313-2018,530,13220,10,2,4
2018-04-15,2004-02-14,SO68313-2018,541,13094,10,1,3
2018-04-15,2004-03-05,SO68313-2018,462,12842,10,3,2
2018-04-15,2004-01-21,SO68289-2018,480,26121,4,3,6
2018-04-15,2004-02-02,SO68289-2018,528,26121,4,2,3
2018-04-15,2016-12-21,SO68289-2018,535,26628,4,1,6
2018-04-15,2004-01-27,SO68272-2018,477,23895,9,1,6
2018-04-15,2004-02-17,SO68272-2018,215,24129,9,2,6
2018-04-15,2004-01-15,SO68293-2018,480,13372,6,3,6
2018-04-15,2004-02-27,SO68293-2018,528,13372,6,1,3
2018-04-15,2004-03-20,SO68293-2018,536,13637,6,2,4
2018-04-15,2004-02-12,SO68330-2018,481,14744,6,1,6
2018-04-15,2004-03-17,SO68330-2018,576,15036,6,2,3
2018-04-15,2004-02-21,SO68270-2018,529,18204,9,2,5
2018-04-15,2004-01-27,SO68270-2018,539,18204,9,1,7
2018-04-15,2016-12-27,SO68270-2018,215,18029,9,3,4
2018-04-15,2004-01-06,SO68294-2018,536,23985,1,2,4
2018-04-15,2004-03-22,SO68294-2018,528,23754,1,1,3
2018-04-15,2004-01-03,SO68294-2018,215,23754,1,3,2
2018-04-15,2004-02-06,SO68294-2018,235,23524,1,4,6
2018-04-15,2004-02-24,SO68316-2018,484,28076,8,3,7
2018-04-15,2004-01-11,SO68316-2018,480,28076,8,2,5
2018-04-15,2004-03-09,SO68316-2018,530,27536,8,1,3
2018-04-15,2004-02-14,SO68283-2018,477,19961,10,3,5
2018-04-15,2016-12-19,SO68283-2018,478,19577,10,2,6
2018-04-15,2016-12-22,SO68283-2018,488,19577,10,4,5
2018-04-15,2004-01-09,SO68283-2018,599,19769,10,1,3
2018-04-15,2004-01-05,SO68295-2018,477,22629,1,2,3
2018-04-15,2004-01-06,SO68295-2018,478,22629,1,1,7
2018-04-15,2004-01-18,SO68304-2018,528,16316,4,1,8
2018-04-15,2004-03-30,SO68304-2018,462,16161,4,3,3
2018-04-15,2004-02-07,SO68304-2018,214,16006,4,2,6
2018-04-15,2004-01-21,SO68333-2018,481,23676,1,3,3
2018-04-15,2004-03-27,SO68333-2018,214,24140,1,2,2
